RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
335,66688830,Thomas,480,UK,Female,61,3,75151.88,1,0,1,172261.77,0
336,53369428,Richardson,429,Canada,Female,57,13,96065.07,1,1,0,241874.59,0
337,24650271,Nguyen,448,USA,Male,53,10,215509.27,3,0,0,34968.25,0
338,41725526,Green,771,UK,Female,52,10,49226.88,5,1,1,25689.19,0
339,89348896,Miller,799,Italy,Male,76,15,215266.77,4,0,0,28729.97,1
340,28992383,Cox,654,USA,Male,18,11,234812.98,1,0,1,216914.28,0
341,80995266,Evans,510,Canada,Female,35,6,178344.03,2,1,1,211063.27,1
342,66877183,Morales,895,Italy,Female,69,15,74267.26,2,0,1,117935.73,1
343,94574185,Ruiz,329,Brazil,Male,74,11,15459.76,5,0,1,117338.52,0
344,11989173,Young,876,USA,Female,48,1,122383.53,1,0,0,115449.14,1
345,46635193,Nguyen,323,Brazil,Female,63,6,254233.57,5,1,1,236953.34,1
346,42474983,Perez,521,Australia,Male,66,4,30561.08,1,1,1,76537.15,0
347,43999533,Thomas,888,USA,Female,23,9,223449.23,4,0,0,183817.09,0
348,24716695,Phillips,879,Italy,Female,23,14,140366.94,2,0,0,40829.53,0
349,73967150,Lewis,700,Brazil,Female,59,6,269649.92,3,1,0,76458.98,0
350,73981206,Thomas,811,Australia,Male,36,13,106859.43,5,0,1,155614.01,0
351,74785345,Ramos,387,Brazil,Female,49,11,211424.65,4,1,1,155446.42,0
352,27882750,Taylor,764,Canada,Male,59,8,222035.81,2,0,0,145098.62,0
353,88725274,Murphy,349,UK,Male,74,8,59622.51,4,1,0,44022.08,0
354,70303849,Price,402,Brazil,Male,47,2,47444.08,3,0,0,192353.26,0
355,20192257,Ruiz,667,Canada,Female,43,2,27819.34,1,1,1,182113.58,0
356,53167705,Gonzalez,791,UK,Female,20,12,210474.7,1,0,0,175021.08,0
357,31130343,Bailey,857,UK,Male,50,6,164445.14,4,0,1,45390.17,1
358,50869792,Parker,567,Italy,Male,67,4,26015.63,4,1,1,66902.58,0
359,59913224,Jones,696,Australia,Female,48,15,92500.25,5,1,0,229028.04,1
360,74356138,Lopez,619,Australia,Female,64,4,42703.93,4,0,1,128417.77,0
361,77607727,Green,819,USA,Male,37,4,27804.31,1,0,0,113218.31,1
362,63007836,Williams,748,Canada,Female,21,8,89631.35,4,1,1,220046.69,1
363,75541801,Foster,775,Italy,Male,49,14,28888.8,2,0,1,84293.44,0
364,68114585,Allen,889,Brazil,Male,35,3,78055.8,2,0,0,209132.07,1
365,36658609,Bennett,539,Canada,Female,27,5,165815.75,1,0,0,118751.2,1
366,86294551,Roberts,557,Brazil,Female,39,5,168271.26,4,1,0,161053.65,0
367,40024204,Parker,689,Brazil,Female,71,12,50400.69,4,1,0,100735.2,0
368,92008891,Rodriguez,642,Brazil,Male,68,6,57304.06,4,1,1,230345.37,1
369,58715257,Brooks,686,USA,Female,34,1,256491.47,2,1,1,39959.21,0
370,32268806,Roberts,693,USA,Female,59,5,50080.47,1,1,0,66032.19,1
371,16512440,Lewis,569,Italy,Male,74,12,13722.44,5,0,0,62613.79,0
372,22431395,Hill,448,USA,Male,21,8,73446.26,2,0,1,76161.47,0
373,83208492,Price,679,Italy,Female,74,2,172927.92,1,0,1,121785.3,0
374,39093907,Jimenez,327,USA,Female,54,1,2167.34,1,1,1,42457.03,0
375,46253447,Hall,448,Australia,Male,24,12,295496.12,5,0,1,24130.38,0
376,72134783,Taylor,719,Italy,Male,68,15,69116.88,3,1,0,147996.15,0
377,72460303,Parker,579,Australia,Female,68,7,71435.26,5,0,0,132997.39,0
378,93831437,Ross,481,Australia,Female,25,15,221585.25,5,0,0,95054.87,0
379,74447435,Rivera,465,Italy,Male,18,0,74453.73,1,0,1,55114.95,1
380,59895282,Gutierrez,316,Canada,Female,73,10,118845.41,3,1,0,42581.33,1
381,12503771,Morgan,449,UK,Male,25,15,163175.61,3,1,0,223920.56,0
382,80286689,Wilson,638,USA,Male,36,7,6561.74,4,0,0,117105.83,1
383,10996161,Gutierrez,344,Brazil,Female,34,15,251187.79,5,1,1,238833.9,0
384,14183839,Thompson,801,USA,Female,58,4,153615.23,5,1,0,91442.64,0
385,77775190,Sanders,488,Brazil,Male,69,8,93875.69,3,0,1,158977.31,0
386,77758014,Stewart,360,Canada,Male,72,8,119935.99,3,1,1,148360.64,0
387,30153173,Thompson,593,UK,Male,65,3,16747.42,3,1,0,53200.51,0
388,77227698,Clark,332,Canada,Female,26,0,215394.33,1,0,1,131044.39,1
389,58939582,Turner,598,UK,Male,68,4,161851.32,1,1,1,128902.63,0
390,66224957,Martinez,714,Italy,Male,33,6,274197.43,1,0,0,134003.4,0
391,32725756,Ruiz,848,Italy,Male,70,8,139256.05,5,0,0,85958.2,0
392,81531065,Kim,730,Brazil,Female,75,9,248520.46,3,1,1,72081.67,0
393,11079600,Thomas,794,Australia,Male,76,8,56498.56,1,0,1,111466.66,0
394,36191539,Green,399,Australia,Female,62,8,16952.81,4,0,0,231847.66,0
395,42576169,Ross,322,Brazil,Female,68,5,284532.04,3,0,0,148806.55,1
396,53381573,Diaz,719,Italy,Male,54,1,77087.43,3,1,1,125125.73,1
397,80612021,Stewart,723,Brazil,Male,44,4,250075.12,3,0,1,60942.78,0
398,35050090,Bennett,786,Australia,Male,19,2,77200.12,1,0,1,232636.54,0
399,18849851,Watson,388,Brazil,Female,53,11,46752.51,2,1,1,170025.64,1
400,70779108,Gray,508,Italy,Male,29,5,219759.27,4,0,0,247316.54,0
401,76009351,Jimenez,570,Canada,Female,67,10,233521.84,4,0,1,54667.89,0
402,95871668,Carter,705,USA,Female,52,4,253083.82,2,1,1,106734.54,0
403,94890726,Reed,577,Italy,Female,48,12,259460.6,4,0,1,93181.41,0
404,97753580,Phillips,505,Brazil,Female,70,13,144939.36,1,1,1,93063.31,0
405,39549535,Johnson,889,Italy,Female,74,9,120065.07,3,0,0,22730.74,0
406,10449395,Myers,627,Italy,Female,36,10,225290.69,2,1,0,141436.41,0
407,31921117,Roberts,635,Australia,Male,43,0,170815.89,3,0,0,158071.54,0
408,50308782,Bennett,891,Brazil,Male,71,9,289585.24,4,1,0,26083.61,0
409,61592034,Nelson,337,Australia,Female,53,9,112750.8,5,1,1,221759.97,0
410,63386038,Kim,527,Brazil,Female,21,11,12862.66,4,1,0,62329.73,0
411,67351079,Davis,782,Australia,Male,65,1,176791.37,4,0,0,49691.94,1
412,41530803,Collins,433,Australia,Male,60,10,106040.88,2,1,1,57349.86,0
413,43266319,Cook,689,Canada,Male,78,4,102802.1,3,1,1,114096.74,0
414,40503180,Watson,724,Italy,Male,48,13,169355.72,2,0,1,34358.42,0
415,13379569,Lopez,886,Canada,Female,75,11,276534.39,1,0,1,208605.59,1
416,80009467,Brown,809,Australia,Male,75,5,80087.48,3,1,1,174797.83,1
417,54910237,Kim,894,Canada,Female,30,13,113878.01,1,0,0,125961.36,0
418,52165906,Patel,726,Italy,Female,70,0,267374.9,1,1,0,132645.15,0
419,69855504,Green,773,Italy,Male,60,15,268565.74,2,1,0,110414.36,0
420,99473854,Miller,867,Australia,Male,56,6,70376.72,4,1,1,183169.17,0
421,16319707,Gray,660,Italy,Female,76,2,211899.18,5,1,1,238999.81,1
422,78532150,Mendoza,510,Canada,Female,63,0,124668.28,4,1,0,145071.12,0
423,13695961,Morgan,478,UK,Female,21,6,280800.17,4,0,0,147399.05,0
424,88911293,Morgan,357,Italy,Female,57,6,219673.59,3,1,1,137740.57,0
425,46396424,Watson,372,Canada,Male,61,9,148305.98,2,0,1,228878.03,0
426,14294539,Robinson,514,Canada,Male,30,2,245223.4,3,1,0,164418.6,0
427,21609076,Reed,372,Canada,Male,74,15,299363.56,5,1,1,220504.44,0
428,83204793,Garcia,766,Italy,Male,58,5,134112.99,2,1,0,152341.5,0
429,48498937,Ruiz,570,UK,Male,26,14,112053.72,4,1,0,179080.87,0
430,10803328,Jackson,798,Australia,Female,19,3,182110.83,1,0,0,169076.8,0
431,30840174,Richardson,653,Australia,Female,52,13,204924.74,4,1,0,118566.44,0
432,11043233,James,533,Italy,Male,70,3,211334.56,4,0,0,47251.75,1
433,87209213,Rogers,618,Italy,Male,29,8,142074.87,2,0,1,114146.13,0
434,10529525,Martinez,318,USA,Female,34,12,99687.83,4,0,0,219922.63,1
435,26953831,Thomas,874,Brazil,Female,21,6,246577.42,5,1,0,169129.62,0
436,66996736,Torres,671,UK,Male,76,15,287478.09,4,0,1,236732.45,0
437,84583311,Ward,483,Canada,Male,79,5,259194.56,1,0,1,80497.86,1
438,81709884,Kim,576,Brazil,Female,31,11,204706.27,2,1,1,125870.21,0
439,92235366,Kim,444,Canada,Male,38,15,108045.04,5,1,1,189679.87,0
440,13699391,Young,380,Brazil,Male,58,8,186744.94,2,1,0,46127.84,0
441,87183765,Campbell,621,Australia,Female,25,12,30348.02,1,1,0,38125.96,0
442,58487260,Bailey,734,Brazil,Female,50,2,160173.89,3,1,0,191906.24,0
443,67338102,Nelson,342,Italy,Female,79,11,234365.16,5,1,0,171337.73,0
444,80721474,Brooks,612,UK,Male,62,3,75317.74,1,0,1,128010.21,0
445,25192217,Scott,592,Australia,Female,45,13,150460.28,3,0,1,30685.65,0
446,62496015,Sanchez,368,Brazil,Male,20,13,21982.27,1,0,1,162486.61,0
447,20292658,Martinez,355,UK,Female,79,8,251549.09,3,1,0,172093.36,0
448,43698788,Walker,503,Italy,Male,31,3,105069.59,3,0,1,85620.32,0
449,71819576,Long,719,Canada,Male,36,6,174662.36,2,0,0,36113.35,0
450,73362116,Lewis,866,USA,Female,76,8,113560.45,4,1,0,133476.93,0
451,11748014,Jones,849,UK,Male,23,3,179280.11,4,1,1,129281.07,1
452,50711152,Kim,542,Canada,Male,53,8,223259.39,1,1,1,84336.11,0
453,60296557,Smith,500,UK,Female,37,14,98044.38,3,1,0,147492.15,0
454,56216125,Gray,773,UK,Male,18,15,155778.41,4,0,1,158011.82,1
455,79397491,Williams,826,UK,Female,77,6,238462.36,1,1,0,231810.34,0
456,91949124,Gutierrez,376,Italy,Male,27,3,206355.42,1,0,1,196852.71,1
457,33295179,Peterson,777,Australia,Female,30,15,17121.89,5,0,0,205148.71,0
458,83706383,Jimenez,739,UK,Female,29,2,170627.65,2,0,0,58630.51,0
459,27541337,Wright,562,Italy,Male,28,5,112900.1,2,1,1,122665.81,1
460,67399769,Anderson,484,USA,Female,53,2,212634.04,3,0,0,63824.85,0
461,30279846,Gutierrez,354,Australia,Female,34,6,5000.35,4,0,1,58968.02,0
462,20970723,Castillo,607,Italy,Male,64,0,99179.04,3,0,1,133779.8,0
463,82807712,Robinson,815,USA,Female,70,6,25947.92,4,1,1,80821.82,0
464,82193785,Brooks,598,Australia,Female,46,2,276147.57,4,0,1,65427.33,0
465,60018037,Howard,851,Italy,Female,20,8,262949.87,4,0,1,185528.92,0
466,53351876,Nelson,529,USA,Female,46,5,290426.6,4,1,1,22967.27,0
467,60166883,Reyes,676,Italy,Male,27,6,193040.49,4,0,1,191748.23,0
468,70361505,Flores,585,USA,Female,70,8,242114.66,5,0,0,226185.05,0
469,56787763,Cook,437,UK,Female,63,5,183560.63,5,0,0,180618.11,1
470,75732489,Lewis,777,UK,Female,36,9,147613.14,4,1,0,60383.04,0
471,13693305,Kelly,306,Australia,Male,70,10,250146.14,1,0,1,187942.38,1
472,23470137,Alvarez,718,USA,Male,21,1,232849.86,1,1,0,132973.4,0
473,14466271,Patel,771,UK,Female,74,14,219983.04,2,1,1,164923.85,1
474,64717184,Jackson,719,Australia,Female,63,5,268173.28,4,1,1,107283.77,0
475,44907127,Williams,575,Canada,Male,55,5,278623.25,1,1,1,59723.24,0
476,20495300,Scott,860,UK,Female,29,1,133586.19,2,0,0,20351.86,0
477,38709379,Nelson,870,UK,Female,48,6,84846.39,1,1,0,189177.05,0
478,44654999,Anderson,389,Brazil,Female,79,13,153535.66,2,0,1,115267.98,0
479,37451727,Long,581,Italy,Female,75,11,27919.86,3,1,0,71898.99,0
480,84815222,Green,847,Canada,Male,19,8,281448.14,1,1,0,161382.81,0
481,38997889,Hughes,470,USA,Male,66,12,295156.0,4,0,0,201249.75,1
482,58978079,Richardson,654,Australia,Male,18,15,195811.46,4,1,0,139275.92,1
483,21726298,Scott,503,Canada,Male,34,9,223848.51,5,1,1,193921.42,0
484,94607827,Long,588,USA,Male,42,3,97101.62,3,0,0,94565.7,0
485,65723671,Wood,761,UK,Female,22,10,259880.24,3,0,1,168464.85,0
486,99843595,Kim,472,Brazil,Male,65,4,270090.76,1,1,0,159776.01,0
487,66564401,Allen,600,Australia,Female,31,5,23070.68,2,1,0,55725.54,0
488,56673570,Jones,899,Australia,Male,69,0,39433.16,5,1,0,188529.25,0
489,88547323,Cox,828,Canada,Female,27,7,78255.88,3,0,1,193653.16,1
490,25033888,Price,439,Italy,Male,38,11,211102.34,3,1,0,169322.04,0
491,99132960,Gray,577,USA,Male,42,12,55009.4,4,0,1,104187.98,0
492,71704882,Wilson,810,Brazil,Female,52,8,66024.03,4,1,0,143354.23,0
493,44958762,Ortiz,645,Brazil,Female,20,0,114559.07,2,0,0,117984.63,0
494,27028708,Chavez,439,Canada,Female,77,12,183490.91,1,0,0,15696.67,0
495,14035851,Campbell,413,Italy,Male,35,3,292892.81,2,1,1,17655.58,0
496,57685442,Turner,879,Italy,Male,73,5,235168.41,1,1,1,61276.17,0
497,44045504,Brown,806,Italy,Female,72,12,167491.06,5,0,0,229558.3,0
498,92396202,Sanders,665,Australia,Male,67,9,14815.87,3,0,0,163376.73,1
499,45610155,Chavez,696,USA,Female,53,0,155051.97,2,1,1,106618.03,1
500,39469068,Patel,410,USA,Male,56,2,61225.56,1,0,1,157667.85,0
501,40185054,Patel,657,Canada,Female,50,13,90020.72,5,1,1,30014.98,0
502,19702701,Rodriguez,537,UK,Female,65,6,75258.21,2,1,0,39524.64,0
503,88262145,Evans,302,Canada,Male,34,15,104234.44,3,0,1,34016.81,1
504,43127676,Kim,703,USA,Female,57,14,18677.93,5,1,1,207007.5,0
505,12976242,Cox,324,Australia,Male,23,7,173051.34,4,1,1,249974.84,1
506,47317456,Reyes,808,Canada,Male,51,12,13725.91,3,0,0,67538.03,0
507,37812615,Rivera,764,UK,Male,43,7,198175.06,4,1,0,128430.66,0
508,54653148,Turner,360,Brazil,Female,59,4,219240.7,5,0,1,46170.08,1
509,14833177,Kelly,807,Canada,Female,48,0,145819.21,5,0,1,222215.85,0
510,18454561,Patel,422,Italy,Female,66,0,234377.13,4,1,1,51622.18,0
511,55932658,Torres,796,UK,Male,68,7,290217.21,1,1,1,138353.99,0
512,12597480,Thompson,354,Italy,Male,45,4,102015.78,5,0,1,151616.21,0
513,33151417,Clark,462,Australia,Female,53,14,185672.08,2,0,1,127944.94,0
514,49673332,Cooper,338,USA,Male,30,10,97119.52,2,1,1,29340.66,1
515,29699313,Hughes,382,Canada,Male,38,8,133015.68,5,1,0,176064.9,0
516,26934380,Rogers,845,Canada,Male,76,0,6247.66,4,0,0,223147.78,0
517,20617244,Stewart,412,Italy,Female,43,1,22304.96,4,1,1,36158.67,0
518,44086263,Kim,724,Italy,Female,68,3,239258.62,3,1,0,186093.51,1
519,80098339,Gomez,529,USA,Female,48,9,41972.33,4,1,0,207967.75,0
520,60234072,Roberts,582,Canada,Male,33,10,209745.43,1,1,1,53354.52,0
521,13369720,Jackson,586,USA,Male,48,15,212660.11,1,1,0,248610.89,0
522,81819939,Smith,454,Italy,Female,30,6,298867.79,2,1,0,85040.94,0
523,83963364,Flores,464,Brazil,Female,47,3,208678.8,5,1,1,87803.25,0
524,12640328,Young,481,Italy,Female,49,7,38623.71,2,0,0,148328.01,1
525,35856919,Perez,538,UK,Male,22,15,187962.5,5,0,1,207476.92,0
526,67658082,Castillo,638,Italy,Female,29,6,157242.85,2,0,1,122787.25,0
527,65395426,Rogers,811,Italy,Female,56,4,275217.23,5,1,0,143274.48,0
528,37348975,Flores,565,Brazil,Female,76,6,207045.02,5,0,1,159989.1,0
529,21552291,Nguyen,486,USA,Male,58,7,155543.58,2,1,0,201255.68,1
530,10070640,Mitchell,339,UK,Female,54,2,187264.17,3,1,0,166988.53,0
531,87498463,Diaz,792,UK,Male,21,2,133037.99,1,1,0,54747.05,1
532,72976036,Howard,690,Canada,Female,59,1,152522.19,4,0,0,156034.18,1
533,95241611,Watson,559,Brazil,Male,65,3,216703.49,1,0,1,65021.4,1
534,13741196,Diaz,475,Australia,Female,60,10,23503.88,4,0,1,117450.92,0
535,29511512,Gomez,628,Canada,Female,46,3,184600.67,5,1,0,218454.42,0
536,93692386,Reyes,499,Canada,Male,58,14,26465.24,2,0,1,44087.55,0
537,50260456,Davis,495,Canada,Female,73,13,256523.04,2,1,1,100047.87,0
538,21720477,Bennett,888,UK,Female,22,14,282739.01,4,1,1,146968.32,1
539,23217648,Ortiz,830,USA,Female,74,12,234060.77,2,1,1,219620.73,0
540,32558781,Howard,361,Italy,Female,28,3,215409.52,2,0,1,198050.42,0
541,69946863,Bailey,626,UK,Male,47,1,283124.2,2,1,1,114636.28,0
542,72784216,Rodriguez,580,Italy,Male,26,6,65558.49,1,1,0,132337.16,0
543,42425301,Hughes,526,Italy,Male,66,9,68649.88,2,1,0,213852.19,0
544,80373772,Johnson,357,Australia,Male,45,2,144304.61,3,1,1,221096.2,0
545,98146618,Richardson,776,Canada,Male,39,11,2238.91,4,0,0,139212.04,0
546,36778642,Patel,675,Australia,Male,28,14,289520.97,1,0,1,61795.61,0
547,70995760,Cooper,542,Canada,Male,38,9,9675.73,1,1,1,132063.1,0
548,56547339,James,666,UK,Male,23,0,178833.59,5,1,1,232798.67,1
549,24573458,Hughes,799,Italy,Female,43,1,106192.17,5,1,0,158490.43,0
550,57911176,Collins,551,Australia,Female,33,4,30889.78,2,0,0,196706.87,0
551,39264326,Jackson,621,Brazil,Male,68,8,7384.48,1,1,0,19395.44,0
552,92896667,Ramirez,675,UK,Male,31,3,78725.56,1,1,0,164075.1,0
553,63953229,Bailey,708,UK,Male,52,5,32005.21,2,0,0,155643.26,0
554,98132318,Wilson,787,Brazil,Female,59,2,282098.57,4,1,1,125929.3,0
555,66294783,White,642,Canada,Male,70,8,73428.39,1,1,0,174581.5,1
556,69145779,Baker,539,Italy,Male,72,1,28239.58,5,1,0,217888.7,0
557,56977874,Parker,438,Canada,Male,53,7,230904.61,2,0,0,233370.26,0
558,39365614,Hughes,421,Canada,Male,39,14,124275.63,1,0,1,75347.35,0
559,99268367,Patel,719,UK,Female,70,14,253099.8,5,1,0,133633.21,0
560,57010676,Gomez,860,Canada,Male,19,10,251529.29,3,1,0,85843.98,0
561,61371106,Young,603,USA,Female,30,13,297714.23,1,1,1,113376.64,0
562,47327243,Roberts,414,Brazil,Female,28,13,241148.38,2,0,0,132223.39,1
563,79426200,Green,642,Brazil,Female,29,2,64245.55,5,0,0,199542.97,0
564,79872506,Rogers,550,Italy,Male,50,7,175934.52,1,0,1,230257.62,0
565,20198499,Harris,306,Brazil,Female,39,2,157875.02,5,1,1,153030.36,1
566,47342772,Stewart,888,Canada,Male,70,10,152456.89,2,1,0,248194.12,0
567,54362902,Rogers,478,Canada,Male,26,11,89042.23,1,1,1,148224.34,0
568,10197775,Adams,444,Australia,Male,61,11,63042.25,2,1,0,204486.68,0
569,45940920,Cook,715,Italy,Male,24,3,215068.48,4,0,0,47630.02,1
570,94673574,Scott,420,Italy,Male,34,14,30528.52,1,1,0,16809.82,0
571,33614649,Ramos,423,Brazil,Male,78,7,14884.8,1,0,0,21353.58,1
572,88507230,Rodriguez,449,Canada,Male,27,9,114373.09,5,1,0,224622.16,0
573,27310852,Scott,696,USA,Male,55,3,223177.64,1,1,0,32563.47,0
574,88535842,Alvarez,680,Australia,Female,76,10,260559.9,4,0,0,159030.81,0
575,64564054,Nguyen,300,USA,Male,56,8,162038.08,5,0,0,150426.09,0
576,72989020,Allen,543,Canada,Female,68,8,251979.73,5,1,0,198456.35,0
577,40773482,Adams,697,Italy,Male,63,5,7587.36,3,0,0,88664.36,0
578,88733130,Stewart,550,Italy,Female,42,0,136610.84,1,0,1,98016.1,1
579,87273675,Rivera,875,USA,Female,44,8,40016.56,3,0,1,98041.39,0
580,12276360,Bennett,598,UK,Male,47,8,174815.26,4,1,1,54579.66,0
581,59437769,Ruiz,596,Canada,Female,47,13,276296.47,1,0,0,63855.32,1
582,41665404,Stewart,799,Italy,Male,60,12,2157.14,3,1,1,61427.54,0
583,95218477,Moore,414,Brazil,Female,51,6,200466.33,3,1,0,49254.23,0
584,67849484,Cooper,300,UK,Male,50,8,237704.92,5,0,1,196179.91,1
585,26434343,Brooks,852,Italy,Female,49,7,223344.38,3,0,0,158319.85,1
586,54079273,Richardson,899,Brazil,Female,75,8,5930.73,3,0,1,148780.55,0
587,50201137,Anderson,781,Italy,Male,59,8,52165.07,1,1,1,173995.84,0
588,82571674,Mitchell,899,UK,Female,29,6,28319.8,1,1,0,96043.11,0
589,90497273,Bailey,809,USA,Male,58,5,25636.26,5,1,1,186578.61,0
590,90954884,Gonzalez,634,Canada,Male,40,1,219055.24,1,0,1,79278.22,0
591,67235484,Nelson,764,UK,Female,75,12,127436.81,4,1,0,207158.34,0
592,72182821,Reyes,440,UK,Female,46,6,217446.43,5,0,0,159641.0,1
593,86835154,Cruz,882,Italy,Female,60,0,108225.73,4,0,0,208087.57,1
594,90768647,Peterson,436,Brazil,Male,18,5,35114.79,1,1,1,27846.28,0
595,93273068,Taylor,466,UK,Male,37,5,215535.63,1,0,1,213160.95,1
596,33020885,Roberts,642,Canada,Male,27,15,187817.16,5,1,1,38835.22,1
597,11286643,Young,709,USA,Male,78,11,33892.85,3,0,0,172122.41,0
598,87031056,Perez,364,Brazil,Female,36,14,277309.32,2,1,0,68565.77,1
599,51869822,Diaz,880,USA,Male,76,6,92676.24,2,0,0,25973.72,1
600,16200646,Cruz,366,USA,Male,40,1,196419.02,1,1,1,75949.86,0
601,84092760,Gonzalez,732,Canada,Female,38,13,9594.28,4,0,1,109778.44,0
602,24509187,Campbell,349,Italy,Female,74,13,132912.73,5,0,1,48823.4,0
603,37780899,Gray,613,Brazil,Female,60,12,289309.26,3,1,1,38414.69,0
604,15409861,Morris,608,Brazil,Male,52,11,265952.58,1,0,0,248532.04,0
605,98825083,Turner,414,Canada,Female,76,3,66404.18,4,0,1,33642.16,1
606,65478034,Lewis,868,Brazil,Female,65,1,263739.1,1,1,1,59771.58,0
607,22831595,Perez,641,UK,Male,49,13,87921.05,2,0,1,74415.8,0
608,85524262,Cook,829,Australia,Male,71,3,255670.33,1,0,0,89525.32,0
609,87189210,Lewis,794,Australia,Male,27,2,218768.08,4,1,1,45847.59,0
610,10448345,Mitchell,568,Australia,Male,19,1,105615.78,2,0,1,212339.27,0
611,86246546,Jones,379,USA,Female,68,1,273237.27,1,1,0,232294.68,0
612,84936358,Wright,755,Brazil,Male,53,2,145583.79,2,0,0,144005.91,1
613,25814828,Kelly,598,Canada,Female,65,9,95308.22,5,1,1,148253.18,0
614,58763532,Chavez,501,Brazil,Female,23,11,83905.76,4,1,0,248538.64,0
615,48538877,Peterson,802,Canada,Male,60,3,281720.13,4,0,1,222693.3,0
616,83851335,Rivera,784,Brazil,Male,34,6,227574.3,5,1,0,110746.71,0
617,54196734,Wright,884,USA,Male,32,3,104969.73,4,1,1,193340.44,0
618,99630668,Hall,859,UK,Male,71,10,76250.53,4,0,0,77339.34,0
619,90558427,Gonzalez,317,Australia,Female,53,6,63485.11,1,0,1,27189.41,0
620,48503931,Martinez,777,Australia,Male,41,3,73347.79,3,1,0,20207.03,0
621,29164528,Rogers,787,Brazil,Male,74,2,33293.82,1,1,0,141651.58,0
622,97580056,Cooper,745,USA,Female,57,7,145420.49,5,1,1,132433.67,0
623,30812709,Bailey,639,Australia,Female,73,2,12321.65,5,1,0,50417.9,0
624,99589817,Jimenez,830,Brazil,Female,78,10,3454.39,3,1,1,215493.92,0
625,62203051,Harris,415,Italy,Male,46,14,185421.78,1,0,0,151985.39,0
626,49301804,Baker,373,Brazil,Female,67,7,26543.8,1,0,1,104658.59,0
627,14848287,Reyes,568,Canada,Female,31,1,253562.88,1,0,0,133880.17,0
628,61152700,Campbell,415,Australia,Female,75,12,32018.63,2,1,1,37891.81,1
629,53750190,Flores,463,Australia,Male,19,13,162800.7,2,0,1,226470.36,0
630,79334164,Miller,882,Italy,Female,65,2,202651.09,1,0,1,83278.54,0
631,62187215,Rivera,521,UK,Male,39,3,68746.65,2,0,1,56031.96,0
632,88998740,Thompson,425,Brazil,Female,64,2,266479.25,1,1,1,115099.97,1
633,65257851,Chavez,475,UK,Female,70,5,144416.07,5,0,1,81075.72,0
634,58518372,Rivera,674,Brazil,Female,23,8,94595.73,1,1,1,87296.41,0
635,22842659,Bennett,797,Italy,Female,26,9,270338.58,2,1,1,208749.6,0
636,43978002,Gonzalez,384,UK,Female,29,7,257502.07,3,1,1,143548.52,1
637,12373139,Lee,682,USA,Female,59,3,212888.22,5,0,0,233965.76,0
638,65553464,Smith,762,Italy,Male,56,1,87144.74,4,0,0,238335.56,0
639,52801198,Jackson,750,Brazil,Male,22,9,117061.9,3,0,1,248013.88,0
640,28892008,Reyes,817,Canada,Male,75,0,206920.01,3,1,1,45909.11,1
641,45427853,Allen,849,Canada,Female,72,10,55585.3,4,0,0,225760.04,0
642,66882318,Brown,415,Canada,Male,57,3,148533.74,5,1,0,84232.07,1
643,83190814,Williams,307,Brazil,Female,76,15,221316.68,4,1,1,162874.19,0
644,20986868,Price,517,Australia,Male,61,4,197313.88,5,0,0,221290.14,1
645,50480309,Phillips,889,Italy,Female,18,15,215979.93,5,0,0,36825.71,0
646,49521538,Foster,703,Italy,Male,27,15,267575.77,5,1,1,50684.88,1
647,88815702,Ramirez,866,UK,Female,28,1,290486.0,3,1,0,187296.77,0
648,70972984,Cooper,603,Italy,Female,44,13,137515.05,5,0,1,96489.14,0
649,48673354,Cooper,766,Italy,Male,40,12,17994.55,4,1,0,168934.57,0
650,65454431,Diaz,387,UK,Female,37,15,250305.1,3,0,0,41791.4,0
651,75557447,Cruz,309,Italy,Male,22,12,35389.78,5,1,0,243513.38,0
652,93845477,Gray,607,Italy,Male,30,14,65833.31,2,0,1,132794.67,1
653,87982667,Long,733,USA,Male,67,2,195950.24,2,1,1,219577.49,0
654,65860631,Thomas,463,Brazil,Male,27,12,223720.57,5,0,0,173615.22,0
655,67681017,White,538,UK,Female,70,3,208394.17,2,1,0,238658.36,0
656,12667867,Morgan,616,USA,Male,74,2,131547.66,1,0,0,149067.67,0
657,66987271,Green,634,Australia,Female,66,7,275420.12,3,1,1,87000.85,0
